path,actor,emotion,split
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-06-02-01-01-16.wav,16,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-06-02-01-02-16.wav,16,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-06-02-02-01-16.wav,16,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-06-02-02-02-16.wav,16,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-07-01-01-01-16.wav,16,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-07-01-01-02-16.wav,16,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-07-01-02-01-16.wav,16,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-07-01-02-02-16.wav,16,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-07-02-01-01-16.wav,16,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-07-02-01-02-16.wav,16,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-07-02-02-01-16.wav,16,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_16\03-01-07-02-02-02-16.wav,16,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-01-01-01-01-17.wav,17,neutral,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-01-01-01-02-17.wav,17,neutral,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-01-01-02-01-17.wav,17,neutral,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-01-01-02-02-17.wav,17,neutral,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-03-01-01-01-17.wav,17,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-03-01-01-02-17.wav,17,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-03-01-02-01-17.wav,17,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-03-01-02-02-17.wav,17,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-03-02-01-01-17.wav,17,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-03-02-01-02-17.wav,17,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-03-02-02-01-17.wav,17,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-03-02-02-02-17.wav,17,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-04-01-01-01-17.wav,17,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-04-01-01-02-17.wav,17,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-04-01-02-01-17.wav,17,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-04-01-02-02-17.wav,17,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-04-02-01-01-17.wav,17,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-04-02-01-02-17.wav,17,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-04-02-02-01-17.wav,17,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-04-02-02-02-17.wav,17,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-05-01-01-01-17.wav,17,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-05-01-01-02-17.wav,17,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-05-01-02-01-17.wav,17,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-05-01-02-02-17.wav,17,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-05-02-01-01-17.wav,17,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-05-02-01-02-17.wav,17,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-05-02-02-01-17.wav,17,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-05-02-02-02-17.wav,17,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-06-01-01-01-17.wav,17,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-06-01-01-02-17.wav,17,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-06-01-02-01-17.wav,17,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-06-01-02-02-17.wav,17,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-06-02-01-01-17.wav,17,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-06-02-01-02-17.wav,17,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-06-02-02-01-17.wav,17,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-06-02-02-02-17.wav,17,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-07-01-01-01-17.wav,17,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-07-01-01-02-17.wav,17,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-07-01-02-01-17.wav,17,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-07-01-02-02-17.wav,17,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-07-02-01-01-17.wav,17,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-07-02-01-02-17.wav,17,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-07-02-02-01-17.wav,17,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_17\03-01-07-02-02-02-17.wav,17,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-01-01-01-01-18.wav,18,neutral,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-01-01-01-02-18.wav,18,neutral,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-01-01-02-01-18.wav,18,neutral,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-01-01-02-02-18.wav,18,neutral,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-03-01-01-01-18.wav,18,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-03-01-01-02-18.wav,18,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-03-01-02-01-18.wav,18,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-03-01-02-02-18.wav,18,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-03-02-01-01-18.wav,18,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-03-02-01-02-18.wav,18,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-03-02-02-01-18.wav,18,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-03-02-02-02-18.wav,18,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-04-01-01-01-18.wav,18,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-04-01-01-02-18.wav,18,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-04-01-02-01-18.wav,18,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-04-01-02-02-18.wav,18,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-04-02-01-01-18.wav,18,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-04-02-01-02-18.wav,18,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-04-02-02-01-18.wav,18,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-04-02-02-02-18.wav,18,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-05-01-01-01-18.wav,18,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-05-01-01-02-18.wav,18,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-05-01-02-01-18.wav,18,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-05-01-02-02-18.wav,18,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-05-02-01-01-18.wav,18,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-05-02-01-02-18.wav,18,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-05-02-02-01-18.wav,18,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-05-02-02-02-18.wav,18,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-06-01-01-01-18.wav,18,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-06-01-01-02-18.wav,18,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-06-01-02-01-18.wav,18,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-06-01-02-02-18.wav,18,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-06-02-01-01-18.wav,18,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-06-02-01-02-18.wav,18,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-06-02-02-01-18.wav,18,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-06-02-02-02-18.wav,18,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-07-01-01-01-18.wav,18,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-07-01-01-02-18.wav,18,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-07-01-02-01-18.wav,18,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-07-01-02-02-18.wav,18,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-07-02-01-01-18.wav,18,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-07-02-01-02-18.wav,18,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-07-02-02-01-18.wav,18,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_18\03-01-07-02-02-02-18.wav,18,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-01-01-01-01-19.wav,19,neutral,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-01-01-01-02-19.wav,19,neutral,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-01-01-02-01-19.wav,19,neutral,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-01-01-02-02-19.wav,19,neutral,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-03-01-01-01-19.wav,19,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-03-01-01-02-19.wav,19,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-03-01-02-01-19.wav,19,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-03-01-02-02-19.wav,19,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-03-02-01-01-19.wav,19,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-03-02-01-02-19.wav,19,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-03-02-02-01-19.wav,19,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-03-02-02-02-19.wav,19,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-04-01-01-01-19.wav,19,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-04-01-01-02-19.wav,19,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-04-01-02-01-19.wav,19,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-04-01-02-02-19.wav,19,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-04-02-01-01-19.wav,19,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-04-02-01-02-19.wav,19,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-04-02-02-01-19.wav,19,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-04-02-02-02-19.wav,19,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-05-01-01-01-19.wav,19,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-05-01-01-02-19.wav,19,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-05-01-02-01-19.wav,19,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-05-01-02-02-19.wav,19,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-05-02-01-01-19.wav,19,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-05-02-01-02-19.wav,19,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-05-02-02-01-19.wav,19,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-05-02-02-02-19.wav,19,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-06-01-01-01-19.wav,19,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-06-01-01-02-19.wav,19,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-06-01-02-01-19.wav,19,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-06-01-02-02-19.wav,19,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-06-02-01-01-19.wav,19,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-06-02-01-02-19.wav,19,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-06-02-02-01-19.wav,19,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-06-02-02-02-19.wav,19,fearful,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-07-01-01-01-19.wav,19,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-07-01-01-02-19.wav,19,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-07-01-02-01-19.wav,19,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-07-01-02-02-19.wav,19,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-07-02-01-01-19.wav,19,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-07-02-01-02-19.wav,19,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-07-02-02-01-19.wav,19,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_19\03-01-07-02-02-02-19.wav,19,disgust,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_20\03-01-01-01-01-01-20.wav,20,neutral,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_20\03-01-01-01-01-02-20.wav,20,neutral,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_20\03-01-01-01-02-01-20.wav,20,neutral,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_20\03-01-01-01-02-02-20.wav,20,neutral,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_20\03-01-03-01-01-01-20.wav,20,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_20\03-01-03-01-01-02-20.wav,20,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_20\03-01-03-01-02-01-20.wav,20,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_20\03-01-03-01-02-02-20.wav,20,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_20\03-01-03-02-01-01-20.wav,20,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_20\03-01-03-02-01-02-20.wav,20,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_20\03-01-03-02-02-01-20.wav,20,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_20\03-01-03-02-02-02-20.wav,20,happy,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_20\03-01-04-01-01-01-20.wav,20,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_20\03-01-04-01-01-02-20.wav,20,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_20\03-01-04-01-02-01-20.wav,20,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_20\03-01-04-01-02-02-20.wav,20,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_20\03-01-04-02-01-01-20.wav,20,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_20\03-01-04-02-01-02-20.wav,20,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_20\03-01-04-02-02-01-20.wav,20,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_20\03-01-04-02-02-02-20.wav,20,sad,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_20\03-01-05-01-01-01-20.wav,20,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_20\03-01-05-01-01-02-20.wav,20,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_20\03-01-05-01-02-01-20.wav,20,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_20\03-01-05-01-02-02-20.wav,20,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_20\03-01-05-02-01-01-20.wav,20,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_20\03-01-05-02-01-02-20.wav,20,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_20\03-01-05-02-02-01-20.wav,20,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_20\03-01-05-02-02-02-20.wav,20,angry,train
C:\Users\maaaa\Desktop\Project_fasih_fiverr\emotion_try\Audio_Speech_Actors_01-24\Actor_20\03-01-06-01-01-01-20.wav,20,fearful,train
